"Region","Facility Number","Level of Care","Capacity","Facility Name","Address","City","Zip Code","County","Facility Mailing Address","Facility Mailing City","Facility Mailing Zip","Facility Phone Number","First Name Administrator","Last Name Administrator","Certification","DMH Licensed","Alzheimer's SCU","Entity Name","Definition"
"1","24257","RCF","12","ESSEX OF LEBANON, THE","1316 DEADRA DR","LEBANON","65536-4609","LACLEDE","1316 DEADRA DR","LEBANON","65536-4609","(417) 532-4863","TARA","KNOTTS",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"1","31890","ALF**","90","CEDARHURST OF LEBANON ASSISTED LIVING & MEMORY CARE","842 LYNN STREET","LEBANON","65536-3832","LACLEDE","842 LYNN STREET","LEBANON","65536-3832","(417) 815-0122","KIMBERLY","DOUGLAS",,"false","true","CEDARHURST OF LEBANON OPERATOR, LLC","LIMITED LIABILITY COMPANY"
"3","04333","SNF","154","RIVERBEND HEIGHTS HEALTH & REHABILITATION","1221 HIGHWAY 13 SOUTH","LEXINGTON","64067-7187","LAFAYETTE","1221 HIGHWAY 13 SOUTH","LEXINGTON","64067-7187","(660) 259-4695","ASHLIE","THOMPSON","Medicare/Medicaid","false","false","RIVERBEND HEIGHTS HEALTH & REHABILITATION, LLC","LIMITED LIABILITY COMPANY"
"3","04705","ALF**","53","LUTHERAN GOOD SHEPHERD HOME","202 S WEST ST","CONCORDIA","64020-9643","LAFAYETTE","PO BOX 849","CONCORDIA","64020-0849","(660) 463-2267","KRISTINE","FARRELL",,"false","false","WESTERN MISSOURI NURSING AND REHAB LLC","LIMITED LIABILITY COMPANY"
"3","04705","SNF","113","LUTHERAN NURSING HOME","202 S WEST ST","CONCORDIA","64020-9643","LAFAYETTE","PO BOX 849","CONCORDIA","64020-0849","(660) 463-2267","KRISTINE","FARRELL","Medicare/Medicaid","false","true","WESTERN MISSOURI NURSING AND REHAB LLC","LIMITED LIABILITY COMPANY"
"3","05326","ALF**","39","MEYER CARE CENTER","1201 WEST 19TH ST","HIGGINSVILLE","64037-1458","LAFAYETTE","1201 WEST 19TH ST","HIGGINSVILLE","64037-1458","(660) 584-4224","TIFFANY","GOETZ",,"false","false","GEORGE J & HILDA MEYER FOUNDATION","NOT FOR PROFIT CORPORATION"
"3","05326","SNF","56","MEYER CARE CENTER","1201 WEST 19TH ST","HIGGINSVILLE","64037-1458","LAFAYETTE","1201 WEST 19TH ST","HIGGINSVILLE","64037-1458","(660) 584-4224","TIFFANY","GOETZ","Medicare/Medicaid","false","false","GEORGE J & HILDA MEYER FOUNDATION","NOT FOR PROFIT CORPORATION"
"3","05749","SNF","60","ODESSA HEALTH CARE CENTER","609 GOLF ST","ODESSA","64076-1462","LAFAYETTE","609 GOLF ST","ODESSA","64076-1462","(816) 230-7530","KATHLEEN","SIMPSON","Medicare/Medicaid","false","false","ODESSA HEALTH CARE CENTER LLC","LIMITED LIABILITY COMPANY"
"3","08823","SNF","60","APPLE RIDGE CARE CENTER","100 WEST THOMAS AVE","WAVERLY","64096-9143","LAFAYETTE","PO BOX 188","WAVERLY","64096-0188","(660) 493-2232","DANA","DAVIS","Medicare/Medicaid","false","true","WAVERLY #1, INC","PROFIT CORPORATION"
"3","16547","RCF","12","BRISTOL MANOR OF ODESSA","115 SOUTH 5TH ST","ODESSA","64076-1330","LAFAYETTE","115 S 5TH ST","ODESSA","64076-1330","(816) 633-8692","CANDI","HAWORTH",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"3","17543","RCF","12","BRISTOL MANOR OF LEXINGTON","2615 MAIN ST","LEXINGTON","64067-1974","LAFAYETTE","2615 MAIN ST","LEXINGTON","64067-1974","(660) 259-6655","MICHAEL","CASH",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"3","24461","RCF","12","ESSEX OF CONCORDIA, THE","402 REDBUD","CONCORDIA","64020-8358","LAFAYETTE","402 REDBUD","CONCORDIA","64020-8358","(660) 463-0200","MIRANDA","FISHER",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"1","00234","SNF","125","ASCEND AT AURORA","1700 SOUTH HUDSON AVE","AURORA","65605-2717","LAWRENCE","1700 S HUDSON AVE","AURORA","65605-2717","(417) 678-2165","MELANIE","TOWERS","Medicare/Medicaid","false","true","NBH3 SFOPCO LLC","LIMITED LIABILITY COMPANY"
"1","04349","SNF","90","LAWRENCE COUNTY MANOR","915 CARL ALLEN ST","MT VERNON","65712-1612","LAWRENCE","915 CARL ALLEN ST","MT VERNON","65712-1612","(417) 466-2183","RUSSELL","NEWBY","Medicare/Medicaid","false","true","LAWRENCE COUNTY NURSING HOME DISTRICT","NURSING HOME DISTRICT"
"1","04349","RCF*","30","LAWRENCE COUNTY RESIDENTIAL CARE CENTER","915 CARL ALLEN ST","MT VERNON","65712-1612","LAWRENCE","915 CARL ALLEN ST","MT VERNON","65712-1612","(417) 466-2183","RUSSELL","NEWBY",,"false","false","LAWRENCE COUNTY NURSING HOME DISTRICT","NURSING HOME DISTRICT"
"1","06273","SNF","78","OZARKS METHODIST MANOR, THE","205 SOUTH COLLEGE","MARIONVILLE","65705-9340","LAWRENCE","PO BOX 403","MARIONVILLE","65705-0403","(417) 258-2573","WAYNE","RAINEY","Medicare/Medicaid","false","true","OZARKS METHODIST MANOR (THE)","NOT FOR PROFIT CORPORATION"
"1","06273","RCF","76","OZARKS METHODIST MANOR, THE","205 SOUTH COLLEGE","MARIONVILLE","65705-9340","LAWRENCE","PO BOX 403","MARIONVILLE","65705-0403","(417) 258-2573","WAYNE","RAINEY",,"false","false","OZARKS METHODIST MANOR (THE)","NOT FOR PROFIT CORPORATION"
"1","10444","RCF*","41","HUDSON HOUSE","1700-B SOUTH HUDSON AVE","AURORA","65605-2717","LAWRENCE","1700-B S HUDSON AVE","AURORA","65605-2717","(417) 678-2169","RYAN","SWIERK",,"false","false","BEL OAK OF HUDSON HOUSE LLC","LIMITED LIABILITY COMPANY"
"1","16304","SNF","60","MT VERNON NURSING","1425 SOUTH LANDRUM","MT VERNON","65712-1912","LAWRENCE","1425 S LANDRUM","MT VERNON","65712-1912","(417) 466-2260","KELLY","HERT","Medicare/Medicaid","false","false","BEL OAK OF MT VERNON LLC","LIMITED LIABILITY COMPANY"
"1","20352","RCF","12","BRISTOL MANOR OF AURORA","740 SOUTH HUDSON","AURORA","65605-2512","LAWRENCE","740 SOUTH HUDSON","AURORA","65605-2512","(417) 678-7535","MACEY","THOMPSON",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"1","20809","ALF**","34","AUTUMN COURT HEALTHCARE CENTER LLC","1421 S LANDRUM ST","MOUNT VERNON","65712-1912","LAWRENCE","1421 S LANDRUM ST","MOUNT VERNON","65712-1912","(417) 466-3549","SATINA","GREENLEE",,"false","false","AUTUMN COURT HEALTHCARE CENTER LLC","LIMITED LIABILITY COMPANY"
"1","30206","ALF**","55","OAK POINTE OF MONETT, A VIVA SENIOR LIVING COMMUNITY","1011 OLD AIRPORT ROAD","MONETT","65708-1375","LAWRENCE","1011 OLD AIRPORT ROAD","MONETT","65708-1375","(417) 235-3500","J DYLAN","HOLT",,"false","true","SSP MONETT LLC","LIMITED LIABILITY COMPANY"
"1","30440","ALF**","8","POPA GOOD SAMARITAN SERVICES, LLC","16979 HWY 39","VERONA","65769-6319","LAWRENCE","16979 HWY 39","VERONA","65769-6319","(417) 353-4448","TINA","DICKERSON",,"false","true","POPA GOOD SAMARITAN SERVICES, LLC","LIMITED LIABILITY COMPANY"
"5","04212","SNF","94","LA BELLE MANOR CARE CENTER","1002 CENTRAL","LA BELLE","63447-2092","LEWIS","1002 CENTRAL","LA BELLE","63447-2092","(660) 213-3234","DEBORAH","STRANGE PINSON","Medicare/Medicaid","false","true","LA BELLE MANOR, INC","PROFIT CORPORATION"
"5","04790","SNF","120","LEWIS COUNTY NURSING HOME DISTRICT","17528 STATE HIGHWAY 81 N","CANTON","63435-3463","LEWIS","PO BOX 266","CANTON","63435-0266","(573) 288-4454","MICHELLE","NICHOLS","Medicare/Medicaid","false","true","LEWIS COUNTY NURSING HOME DISTRICT","NURSING HOME DISTRICT"
"5","16896","SNF","60","COUNTRY AIRE RETIREMENT CENTER","18540 STATE HIGHWAY 16","LEWISTOWN","63452-2111","LEWIS","18540 STATE HIGHWAY 16","LEWISTOWN","63452-2111","(417) 847-3386","CHUNTEE","DOUGLAS","Medicare/Medicaid","false","false","LEWISTOWN SNF OPERATIONS LLC","LIMITED LIABILITY COMPANY"
"5","16896","RCF*","8","COUNTRY AIRE RETIREMENT CENTER","18540 STATE HIGHWAY 16","LEWISTOWN","63452-2111","LEWIS","18540 STATE HIGHWAY 16","LEWISTOWN","63452-2111","(417) 847-3386","CHUNTEE","DOUGLAS",,"false","false","LEWISTOWN SNF OPERATIONS LLC","LIMITED LIABILITY COMPANY"
"5","02336","ALF**","12","ELSBERRY MISSOURI HEALTH CARE CENTER INC","1827 HIGHWAY B","ELSBERRY","63343-3126","LINCOLN","1827 HIGHWAY B","ELSBERRY","63343-3126","(573) 898-2880","CHRISTINA","KUNTZ",,"false","false","ELSBERRY MISSOURI HEALTH CARE CENTER, INC","NOT FOR PROFIT CORPORATION"
"5","02336","SNF","56","ELSBERRY MISSOURI HEALTH CARE CENTER","1827 HIGHWAY B","ELSBERRY","63343-3126","LINCOLN","1827 HWY B","ELSBERRY","63343-3126","(573) 898-2880","CHRISTINA","KUNTZ","Medicare/Medicaid","false","false","ELSBERRY MISSOURI HEALTH CARE CENTER, INC","NOT FOR PROFIT CORPORATION"
"5","02624","RCF","23","FOUR SEASONS RCF I","220 RAILROAD ST","MOSCOW MILLS","63362-1600","LINCOLN","230 RAILROAD ST","MOSCOW MILLS","63362-1600","(636) 366-4231","BARBARA","HOWARD",,"true","false","FOUR SEASONS CARE CORP","PROFIT CORPORATION"
"5","02624","ALF","30","FOUR SEASONS ASSISTED LIVING","230 RAILROAD ST","MOSCOW MILLS","63362-1600","LINCOLN","230 RAILROAD ST","MOSCOW MILLS","63362-1600","(636) 366-4231","BARBARA","HOWARD",,"true","false","FOUR SEASONS CARE CORP","PROFIT CORPORATION"
"5","05397","SNF","130","TROY MANOR","200 THOMPSON DR","TROY","63379-2308","LINCOLN","200 THOMPSON DR","TROY","63379-2308","(636) 528-8446","DYLAN","HAGLER","Medicare/Medicaid","false","true","N & R OF TROY, LLC","LIMITED LIABILITY COMPANY"
"5","05397","ALF","20","TROY MANOR","200 THOMPSON DR","TROY","63379-2308","LINCOLN","200 THOMPSON DR","TROY","63379-2308","(636) 528-8446","DYLAN","HAGLER",,"false","false","N & R OF TROY, LLC","LIMITED LIABILITY COMPANY"
"5","08129","RCF*","23","CARE NETWORK OF TROY","350 CAP AU GRIS","TROY","63379-1761","LINCOLN","PO BOX 271","TROY","63379-0271","(636) 462-4915","DIANA","FREEMAN",,"false","false","TROY RH CNSL OPERATION LLC","LIMITED LIABILITY COMPANY"
"5","08729","RCF","20","WINFIELD RESIDENTIAL CARE","220 WEST WALNUT ST","WINFIELD","63389-1122","LINCOLN","220 WEST WALNUT ST","WINFIELD","63389-1122","(636) 668-8110","MELINDA","MYERS",,"true","false","INTEGRATED HEALTH AND WELLNESS, LLC","LIMITED LIABILITY COMPANY"
"5","15750","SNF","90","LINCOLN COUNTY NURSING & REHAB","1145 EAST CHERRY STREET","TROY","63379-1520","LINCOLN","1145 EAST CHERRY STREET","TROY","63379-1520","(636) 528-5712","DENISE","THORSDEN","Medicare/Medicaid","false","false","N & R OF LINCOLN COUNTY, INC","PROFIT CORPORATION"
"5","20015","RCF","12","BRISTOL MANOR OF ELSBERRY","1402 RIVERVIEW DR","ELSBERRY","63343-1612","LINCOLN","1402 RIVERVIEW DR","ELSBERRY","63343-1612","(573) 898-5955","TRAVIS","JACKSON",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"5","20982","RCF*","60","SILEX RESIDENTIAL HOME, LLC","145 DUNCAN MANSION RD","SILEX","63377-2229","LINCOLN","145 DUNCAN MANSION RD","SILEX","63377-2229","(573) 384-5213","DON","YOST",,"true","false","SILEX RESIDENTIAL HOME, LLC","LIMITED LIABILITY COMPANY"
"5","26349","ALF**","60","SUGAR CREEK ASSISTED LIVING","161 PROFESSIONAL PARKWAY","TROY","63379-2829","LINCOLN","161 PROFESSIONAL PRKWY","TROY","63379-2829","(636) 528-3136","KERRI","OTH",,"false","true","TROY RESIDENTIAL, LLC","LIMITED LIABILITY COMPANY"
"5","00822","SNF","120","LIFE CARE CENTER OF BROOKFIELD","315 HUNT ST","BROOKFIELD","64628-2412","LINN","315 HUNT ST","BROOKFIELD","64628-2412","(660) 258-3367","CARL","WRIGHT","Medicare/Medicaid","false","true","BROOKFIELD MEDICAL INVESTORS, LLC","LIMITED LIABILITY COMPANY"
"5","05220","SNF","60","BROOKFIELD HEALTH CARE CENTER","215 EAST PRATT","BROOKFIELD","64628-1300","LINN","PO BOX 129","BROOKFIELD","64628-0129","(660) 675-0600","ALICIA","EBY","Medicare/Medicaid","false","false","BROOKFIELD HEALTH CARE CENTER LLC","LIMITED LIABILITY COMPANY"
"5","17764","RCF","12","BRISTOL MANOR OF MARCELINE","102 EAST HAYDEN","MARCELINE","64658-2003","LINN","102 EAST HAYDEN","MARCELINE","64658-2003","(660) 376-2210","SHAWN","AMOS",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"5","18666","RCF","12","BRISTOL MANOR OF BROOKFIELD","338 THOMPSON","BROOKFIELD","64628-2419","LINN","338 THOMPSON","BROOKFIELD","64628-2419","(660) 258-5065","TERRI","SPENCER",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"4","03833","SNF","75","STONEBRIDGE CHILLICOTHE","2601 FAIR ST","CHILLICOTHE","64601-3525","LIVINGSTON","2601 FAIR ST","CHILLICOTHE","64601-3525","(660) 646-4123","JAMIE","WEST","Medicare/Medicaid","false","false","ELDERCARE OF MID-MISSOURI IX, INC","PROFIT CORPORATION"
"4","03833","ALF**","40","STONEBRIDGE CHILLICOTHE","2601 FAIR ST","CHILLICOTHE","64601-3525","LIVINGSTON","2601 FAIR ST","CHILLICOTHE","64601-3525","(660) 646-4123","JAMIE","WEST",,"false","false","ELDERCARE OF MID-MISSOURI IX, INC","PROFIT CORPORATION"
"4","04632","RCF*","64","CHILLICOTHE MANOR I LLC","1301 MONROE ST","CHILLICOTHE","64601-1345","LIVINGSTON","1301 MONROE ST","CHILLICOTHE","64601-1345","(660) 646-5180","TAMMI","VENNEMAN",,"true","false","CHILLICOTHE MANOR I LLC","LIMITED LIABILITY COMPANY"
"4","05557","SNF","60","MORNINGSIDE CENTER","1700 MORNINGSIDE DR","CHILLICOTHE","64601-1545","LIVINGSTON","1700 MORNINGSIDE DR","CHILLICOTHE","64601-1545","(660) 646-0170","HARRI","MELTE","Medicare/Medicaid","false","false","LIVINGSTON COUNTY NURSING HOME DISTRICT","NURSING HOME DISTRICT"
"4","05557","ALF","31","MORNINGSIDE CENTER ASSISTED LIVING APARTMENTS","1702 MORNINGSIDE DR","CHILLICOTHE","64601-1545","LIVINGSTON","1702 MORNINGSIDE DR","CHILLICOTHE","64601-1545","(660) 646-0170","HARRI","MELTE",,"false","false","LIVINGSTON COUNTY NURSING HOME DISTRICT","NURSING HOME DISTRICT"
"4","14084","ALF**","54","LEGACY LIVING","500 LEGACY LN","CHILLICOTHE","64601-3973","LIVINGSTON","500 LEGACY LN","CHILLICOTHE","64601-3973","(660) 646-6219","SHELLY","ALLRED",,"false","false","JARDEN ENTITIES LLC","LIMITED LIABILITY COMPANY"
"4","16939","SNF","60","GRAND RIVER HEALTH CARE","118 TRENTON RD","CHILLICOTHE","64601-4002","LIVINGSTON","118 TRENTON RD","CHILLICOTHE","64601-4002","(660) 646-0353","REBECCA","WOODARD-BAUGHMAN","Medicare/Medicaid","false","false","N & R OF CHILLICOTHE, INC","PROFIT CORPORATION"
"4","20099","SNF","94","LIVINGSTON MANOR CARE CENTER","939 E BIRCH DR","CHILLICOTHE","64601-2189","LIVINGSTON","939 E BIRCH DR","CHILLICOTHE","64601-2189","(660) 646-5177","CHRISTINA","REDMOND","Medicare/Medicaid","false","true","LIVINGSTON MANOR, INC","PROFIT CORPORATION"
"4","23909","RCF","12","ASHBURY HEIGHTS OF CHILLICOTHE","603 ST LOUIS ST","CHILLICOTHE","64601-2438","LIVINGSTON","603 ST LOUIS ST","CHILLICOTHE","64601-2438","(660) 707-1270","MEAGAN","STANHOPE",,"true","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"5","04395","SNF","52","LA PLATA NURSING HOME","100 OLD STAGECOACH RD","LA PLATA","63549-1362","MACON","100 OLD STAGECOACH RD","LA PLATA","63549-1362","(660) 332-4315","APRIL","HRUSKA","Medicare/Medicaid","false","false","LA PLATA NURSING HOME DISTRICT","NURSING HOME DISTRICT"
"5","04739","SNF","100","LOCH HAVEN","701 SUNSET HILLS DR","MACON","63552-2165","MACON","PO BOX 187","MACON","63552-0187","(660) 385-3113","KELSEY","HINSHAW","Medicare/Medicaid","false","true","MACON COUNTY NURSING HOME DISTRICT","NURSING HOME DISTRICT"
"5","04739","RCF*","26","LOCH HAVEN","701 SUNSET HILLS DR","MACON","63552-2165","MACON","PO BOX 187","MACON","63552-0187","(660) 385-3113","KELSEY","HINSHAW",,"false","false","MACON COUNTY NURSING HOME DISTRICT","NURSING HOME DISTRICT"
"5","04914","SNF","120","MACON HEALTH CARE CENTER","29612 KELLOGG AVE","MACON","63552-3702","MACON","PO BOX 465","MACON","63552-0465","(660) 385-5797","RACHEL","RICHARDSON","Medicare/Medicaid","false","true","NHC HEALTHCARE-MACON LLC","LIMITED LIABILITY COMPANY"
"5","17865","RCF","12","BRISTOL MANOR OF MACON","707 RANCHLAND DR","MACON","63552-1994","MACON","707 RANCHLAND DR","MACON","63552-1994","(660) 385-3020","AMBER","ALLAN",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"2","17527","SNF","90","CLARU DEVILLE NURSING CENTER","105 SPRUCE ST","FREDERICKTOWN","63645-1002","MADISON","105 SPRUCE ST","FREDERICKTOWN","63645-1002","(573) 783-3993","LINDA","SHUH","Medicare/Medicaid","false","true","N & R OF FREDERICKTOWN, INC","PROFIT CORPORATION"
"2","22947","ALF**","55","OZARK MANOR","1013 HIGHWAY Z","FREDERICKTOWN","63645-8035","MADISON","1013 HIGHWAY  Z","FREDERICKTOWN","63645-8035","(573) 783-8338","KRISTIN","HERBST",,"false","false","OZARK MANOR, INC","PROFIT CORPORATION"
"2","28451","RCF","40","WAGNER RESIDENTIAL CARE, INC","320 N CHAMBER DR","FREDERICKTOWN","63645-7947","MADISON","320 N CHAMBER DR","FREDERICKTOWN","63645-7947","(573) 783-4511","TEENA","WAGNER",,"true","false","WAGNER RESIDENTIAL CARE, INC","PROFIT CORPORATION"
"6","10491","SNF","98","MARIES MANOR","174 BALLPARK RD","VIENNA","65582-8043","MARIES","174 BALLPARK RD","VIENNA","65582-8043","(573) 422-3177","KERRIE","LORENZ","Medicare/Medicaid","false","false","VIENNA NURSING & REHAB, LLC","LIMITED LIABILITY COMPANY"
"5","00469","SNF","105","BETH HAVEN NURSING HOME","2500 PLEASANT ST","HANNIBAL","63401-2600","MARION","2500 PLEASANT ST","HANNIBAL","63401-2600","(573) 221-6000","KERRI","LAUTERBACH","Medicare/Medicaid","false","true","MENNONITE HOME ASSOCIATION, INC","NOT FOR PROFIT CORPORATION"
"5","03340","SNF","111","BELOVED HEALTH AND REHABILITATION CENTER","328 MUNGER LANE","HANNIBAL","63401-2361","MARION","328 MUNGER LANE","HANNIBAL","63401-2361","(573) 577-2100","PARES","CHAPPLE","Medicare/Medicaid","false","false","BELOVED HEALTH AND REHABILITATION CENTER, LLC","LIMITED LIABILITY COMPANY"
"5","04673","SNF","64","LUTHER MANOR RETIREMENT & NURSING CENTER","3170 HIGHWAY 61 NORTH","HANNIBAL","63401-6571","MARION","3170 HIGHWAY 61 NORTH","HANNIBAL","63401-6571","(573) 221-5533","RYAN","WRIGHT","Medicare/Medicaid","false","false","LUTHER MANOR ASSOCIATION","NOT FOR PROFIT CORPORATION"
"5","05473","SNF","60","MONROE CITY MANOR CARE CENTER","1010 HIGHWAY 24 & 36 EAST","MONROE CITY","63456-1116","MARION","1010 HWY 24 & 36 EAST","MONROE CITY","63456-1116","(573) 735-4850","BRITTANY","VANLANDINGHAM","Medicare/Medicaid","false","true","MONROE CITY MANOR CARE CENTER, INC","PROFIT CORPORATION"
"5","09961","SNF","110","MAPLE LAWN NURSING HOME","1410 WEST LINE ST","PALMYRA","63461-1831","MARION","PO BOX 232","PALMYRA","63461-0232","(573) 769-2213","AARON","RUNYON","Medicare/Medicaid","false","true","MARION COUNTY NURSING HOME DISTRICT","NURSING HOME DISTRICT"
"5","15954","RCF*","35","LEVERING REGIONAL HEALTH CARE CENTER","1734 MARKET ST","HANNIBAL","63401-4025","MARION","1734 MARKET ST","HANNIBAL","63401-4025","(573) 221-2930","JAMISON","SHINN",,"true","false","LEVERING REGIONAL HEALTH CARE CENTER, LLC","LIMITED LIABILITY COMPANY"
"5","20260","RCF","12","BRISTOL MANOR OF PALMYRA","1815 SOUTH MAIN","PALMYRA","63461-1961","MARION","1815 SOUTH MAIN","PALMYRA","63461-1961","(573) 769-2127","BOBBIE","MINTER",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"5","25358","ALF**","41","PLEASANT VIEW","641 EUCLID AVE","HANNIBAL","63401-2959","MARION","641 EUCLID AVE","HANNIBAL","63401-2959","(573) 406-1090","SAMANTHA","MORGAN",,"false","false","MENNONITE HOME ASSOCIATION, INC","NOT FOR PROFIT CORPORATION"
"5","29639","RCF","98","HAROLD AND LOUISE HEALTHCARE CENTER","135 COMMUNICATION DR","HANNIBAL","63401-3670","MARION","135 COMMUNICATION DR","HANNIBAL","63401-3670","(573) 221-1189","PATRICK","ANDREWS",,"true","false","HRW, INC","PROFIT CORPORATION"
"1","05183","SNF","96","MCDONALD COUNTY LIVING CENTER","1000 PATTERSON ST","ANDERSON","64831-7327","MCDONALD","1000 PATTERSON ST","ANDERSON","64831-7327","(417) 845-3351","SUSAN","WOODS","Medicare/Medicaid","false","true","N & R OF ANDERSON, LLC","LIMITED LIABILITY COMPANY"
"4","06453","SNF","60","PEARL'S II EDEN FOR ELDERS","611 NORTH COLLEGE","PRINCETON","64673-1051","MERCER","611 NORTH COLLEGE","PRINCETON","64673-1051","(660) 748-4407","JUDY","BAGLEY","Medicare/Medicaid","false","false","PEARL'S II EDEN FOR ELDERS, LLC","LIMITED LIABILITY COMPANY"
"4","18846","RCF","12","BRISTOL MANOR OF PRINCETON","200 NORTH FULLERTON","PRINCETON","64673-1176","MERCER","200 N  FULLERTON","PRINCETON","64673-1176","(660) 748-4354","KELLEY","HUTCHINGS",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"6","05422","SNF","86","MILLER COUNTY CARE AND REHABILITATION CENTER","1157 HIGHWAY 17","TUSCUMBIA","65082-2100","MILLER","1157 HWY 17","TUSCUMBIA","65082-2100","(573) 369-2318","TIFFANY","SHOWER","Medicare/Medicaid","false","true","MILLER COUNTY NURSING HOME DISTRICT","NURSING HOME DISTRICT"
"6","06139","SNF","90","ELDON NURSING & REHAB","1001 E NORTH ST","ELDON","65026-2634","MILLER","1001 E NORTH  ST","ELDON","65026-2634","(573) 392-3164","TREVOR","HAYES","Medicare/Medicaid","false","true","N & R OF ELDON, INC","PROFIT CORPORATION"
"6","07523","SNF","63","ST ELIZABETH CARE CENTER","649 SOUTH WALNUT ST","SAINT ELIZABETH","65075-2440","MILLER","649 SOUTH WALNUT ST","SAINT ELIZABETH","65075-2440","(573) 493-2215","RAYN","EVANS","Medicare/Medicaid","false","false","MMA HEALTHCARE OF ST ELIZABETH, INC","PROFIT CORPORATION"
"6","13089","RCF","53","LEE HOUSE SENIOR LIVING LLC","105 NORTH MILL ST","ELDON","65026-1728","MILLER","105 NORTH MILL ST","ELDON","65026-1728","(573) 392-5558","DIANA","JUNCKER",,"false","false","LEE HOUSE SENIOR LIVING, LLC","LIMITED LIABILITY COMPANY"
"6","17701","RCF","12","BRISTOL MANOR OF ELDON","1201 EAST NORTH ST","ELDON","65026-2651","MILLER","1201 EAST NORTH ST","ELDON","65026-2651","(573) 392-1200","JOHN","WOODRUFF",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"6","20926","SNF","66","STONEBRIDGE LAKE OZARK","872 COLLEGE BLVD","OSAGE BEACH","65065-8408","MILLER","872 COLLEGE BLVD","OSAGE BEACH","65065-8408","(573) 302-0900","LESLIE","RICHARDS","Medicare/Medicaid","false","false","ELDERCARE OF MID-MISSOURI V, INC","PROFIT CORPORATION"
"6","20926","ALF**","40","STONEBRIDGE LAKE OZARK","872 COLLEGE BLVD","OSAGE BEACH","65065-8408","MILLER","872 COLLEGE BLVD","OSAGE BEACH","65065-8408","(573) 302-0900","LESLIE","RICHARDS",,"false","false","ELDERCARE OF MID-MISSOURI V, INC","PROFIT CORPORATION"
"6","30865","ALF**","70","ROCK ISLAND VILLAGE","619 EAST 8TH STREET","ELDON","65026-4740","MILLER","619 EAST 8TH STREET","ELDON","65026-4740","(573) 557-9545","KASLYN","MARRIOTT",,"false","true","MISSOURI HEALTHCARE NETWORK LLC","LIMITED LIABILITY COMPANY"
"2","00440","SNF","60","BERTRAND NURSING AND REHAB CENTER","603 WEST HIGHWAY 62","BERTRAND","63823-9738","MISSISSIPPI","603 WEST HIGHWAY 62","BERTRAND","63823-9738","(573) 683-4290","DON","CHANCE","Medicare/Medicaid","false","false","BERTRAND NURSING AND REHAB CENTER LLC","LIMITED LIABILITY COMPANY"
"2","12083","SNF","52","ASPIRE SENIOR LIVING EAST PRAIRIE","186 MILLAR RD","EAST PRAIRIE","63845-1180","MISSISSIPPI","PO BOX 299","EAST PRAIRIE","63845-0299","(573) 649-3551","JAMIE","STERLING","Medicare/Medicaid","false","false","ASPIRE SENIOR LIVING EAST PRAIRIE, LLC","LIMITED LIABILITY COMPANY"
"6","08036","SNF","66","TIPTON OAK MANOR","601 WEST MORGAN ST","TIPTON","65081-8214","MONITEAU","601 WEST MORGAN ST","TIPTON","65081-8214","(660) 433-5574","MICHAEL","HARRIS","Medicare/Medicaid","false","true","N & R OF TIPTON, LLC","LIMITED LIABILITY COMPANY"
"6","10437","SNF","60","CALIFORNIA CARE CENTER","1106 SOUTH OAK, ROUTE 3","CALIFORNIA","65018-1462","MONITEAU","1106 SOUTH OAK, ROUTE 3","CALIFORNIA","65018-1462","(573) 796-3127","DEBRA","DUNHAM","Medicare/Medicaid","false","false","N & R OF CALIFORNIA, INC","PROFIT CORPORATION"
"6","16506","RCF","12","ASHBURY HEIGHTS OF TIPTON","908 SOUTH PARK","TIPTON","65081-8408","MONITEAU","908 SOUTH PARK","TIPTON","65081-8408","(660) 433-6496","TONIA","BURNETT",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"6","17401","RCF","12","BRISTOL MANOR OF CALIFORNIA","605 PARKVIEW DR","CALIFORNIA","65018-2001","MONITEAU","605 PARKVIEW DR","CALIFORNIA","65018-2001","(573) 796-4342","CRYSTAL","EDGE",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"6","30595","RCF","34","VALLEY PARK WEST","678 WINDMILL RIDGE","CALIFORNIA","65018-1964","MONITEAU","678 WINDMILL RIDGE","CALIFORNIA","65018-1964","(573) 796-2520","AMY","COLLINS",,"false","false","PCH HEALTHCARE, LLC","LIMITED LIABILITY COMPANY"
